year,center,drug_generic,drug_brand,sponsor,modality,target,indication,accelerated,breakthrough,fast_track,priority_review,orphan,first_in_class,nelson_tier,tier_evidence_url,source_url,notes
2021,CDER,casimersen,Amondys 45,Sarepta,oligonucleotide_ASO,dystrophin (exon 45 skipping),To treat Duchenne muscular dystrophy,FALSE,FALSE,,TRUE,TRUE,,T1,https://www.omim.org/entry/310200,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-02-25; nda_bla=213026; nelson:DMD gene Mendelian; exon-skipping restores reading frame
2021,CDER,dasiglucagon,Zegalogue,Zealand Pharma,peptide,glucagon receptor,To treat severe hypoglycemia,FALSE,FALSE,,FALSE,TRUE,,T4,https://www.opentargets.org/target/ENSG00000215644,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-03-22; nda_bla=214231; nelson:Related-trait (glycemic)
2021,CDER,difelikefalin,Korsuva,Cara Therapeutics,peptide,kappa-opioid receptor,To treat moderate-to-severe pruritus associated with chronic kidney disease in certain populations,FALSE,FALSE,,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000082556,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-08-23; nda_bla=214916; nelson:Difelikefalin; OPRK1 not causally linked to CKD pruritus
2021,CDER,dostarlimab-gxly,Jemperli,GlaxoSmithKline,mAb,PD-1,To treat endometrial cancer,FALSE,FALSE,,TRUE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000188389,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-04-22; nda_bla=761174; nelson:Checkpoint inhibitor mechanism
2021,CDER,drospirenone and estetrol,Nextstellis,Mayne Pharma,small_molecule,spironolactone + estrogen analogues,To prevent pregnancy,FALSE,FALSE,,FALSE,FALSE,,T0,,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-04-15; nda_bla=214154; nelson:Contraceptive pharmacology; no genetic disease indication
2021,CDER,efgartigimod alfa-fcab,Vyvgart,Argenx,protein_or_enzyme,FcRn,To treat generalized myasthenia gravis,FALSE,FALSE,,TRUE,TRUE,,T4,https://platform.opentargets.org/target/ENSG00000104870,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-12-17; nda_bla=761195; nelson:FCGRT/FcRn recycles IgG; MG is autoimmune driven by AChR autoantibodies; mechanism-based not genetic
2021,CDER,evinacumab-dgnb,Evkeeza,Regeneron,mAb,ANGPTL3,To treat homozygous familial hypercholesterolemia,FALSE,FALSE,,TRUE,TRUE,,T1,https://www.omim.org/entry/604774,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-02-11; nda_bla=761181; nelson:Human LoF evidence; HoFH treated via LDL-lowering
2021,CDER,fexinidazole,Fexinidazole,Sanofi/DNDi,small_molecule,nitroimidazole,To treat human African trypanosomiasis caused by the parasite Trypanosoma brucei gambiense,FALSE,FALSE,,FALSE,TRUE,,T0,NA,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-07-16; nda_bla=214429; nelson:Fexinidazole; parasite target
2021,CDER,finerenone,Kerendia,Bayer,small_molecule,mineralocorticoid receptor (non-steroidal),To reduce the risk of kidney and heart complications in chronic kidney disease associated with type 2 diabetes,FALSE,FALSE,,FALSE,FALSE,,T4,https://platform.opentargets.org/target/ENSG00000151623,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-07-09; nelson:NR3C2 Mendelian for pseudohypoaldosteronism; finerenone use is mechanism-based in DKD
2021,CDER,fosdenopterin,Nulibry,BridgeBio,small_molecule,cPMP replacement,To reduce the risk of mortality in molybdenum cofactor deficiency Type A,FALSE,FALSE,,FALSE,TRUE,,T1,https://www.omim.org/entry/252150,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-02-26; nda_bla=214018; nelson:Classic Mendelian
2021,CDER,ibrexafungerp,Brexafemme,Scynexis,small_molecule,1,To treat vulvovaginal candidiasis,3-beta-D-glucan synthase (triterpenoid),FALSE,FALSE,,FALSE,FALSE,3-beta-glucan synthase,NA,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-06-01; nda_bla=214900; nelson:Likely CYP51/ergosterol antifungal (oteseconazole); pathogen target -> effectively T0; mt:https://en.wikipedia.org/wiki/Ibrexafungerp
2021,CDER,inclisiran,Leqvio,Novartis/Alnylam,oligonucleotide_siRNA,PCSK9,To treat heterozygous familial hypercholesterolemia or clinical atherosclerotic cardiovascular disease as an add-on therapy,FALSE,FALSE,,TRUE,FALSE,,T1,https://www.omim.org/entry/603776,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-12-22; nda_bla=214012; nelson:PCSK9 GOF causes autosomal-dominant hypercholesterolemia; LOF protective; canonical T1
2021,CDER,infigratinib,Truseltiq,BridgeBio,small_molecule,FGFR2,To treat cholangiocarcinoma whose disease meets certain criteria,FALSE,FALSE,,FALSE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000066468,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-05-28; nda_bla=214622; nelson:Somatic FGFR2 fusions define the biomarker subgroup
2021,CDER,lonapegsomatropin-tcgd,Skytrofa,Ascendis Pharma,protein_or_enzyme,GH receptor,To treat short stature due to inadequate secretion of endogenous growth hormone,FALSE,FALSE,,TRUE,TRUE,,T1,https://www.omim.org/entry/262500,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-08-25; nda_bla=761177; nelson:GHR mutations cause Laron syndrome (GH insensitivity); GH replacement direction matches
2021,CDER,loncastuximab tesirine-lpyl,Zynlonta,ADC Therapeutics,ADC,CD19,To treat certain types of relapsed or refractory large B-cell lymphoma,FALSE,FALSE,,TRUE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000177455,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-04-23; nda_bla=761196; nelson:B-cell lineage marker; CAR-T target not genetically linked to lymphoma
2021,CDER,maralixibat,Livmarli,Mirum,small_molecule,IBAT (ASBT/SLC10A2),To treat cholestatic pruritus associated with Alagille syndrome,FALSE,FALSE,,TRUE,TRUE,,T4,https://www.omim.org/entry/118450,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-09-29; nda_bla=214662; nelson:Symptom target; disease gene different
2021,CDER,maribavir,Livtencity,Takeda,small_molecule,CMV pUL97 kinase,To treat post-transplant cytomegalovirus (CMV) infection/disease that does not respond (with or without genetic mutations that cause resistance) to available antiviral treatment for CMV,FALSE,FALSE,TRUE,FALSE,FALSE,,T0,https://platform.opentargets.org/target/CMV,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-11-23; nda_bla=215596; nelson:Viral kinase target
2021,CDER,melphalan flufenamide,Pepaxto,Oncopeptides,small_molecule,DNA alkylator (peptide-conjugated),To treat relapsed or refractory multiple myeloma,FALSE,FALSE,,FALSE,TRUE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-02-26; nda_bla=214383; nelson:Cytotoxic
2021,CDER,mobocertinib,Exkivity,Takeda,small_molecule,EGFR (exon 20),To treat locally advanced or metastatic non-small cell lung cancer with epidermal growth factor receptor exon 20 insertion mutations,FALSE,FALSE,,TRUE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000146648,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-09-15; nelson:Amivantamab/mobocertinib; EGFR exon 20 somatic
2021,CDER,odevixibat,Bylvay,Albireo,small_molecule,IBAT (ASBT/SLC10A2),To treat pruritus,FALSE,FALSE,,TRUE,TRUE,,T4,https://www.omim.org/entry/118450,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-07-20; nda_bla=215498; nelson:Symptom target; disease gene different
2021,CDER,olanzapine and samidorphan,Lybalvi,Alkermes,small_molecule,D2/5-HT2A + mu-opioid,To treat schizophrenia and certain aspects of bipolar I disorder,FALSE,FALSE,,FALSE,FALSE,,T4,https://platform.opentargets.org/target/ENSG00000149295,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-05-28; nda_bla=213378; nelson:Schizophrenia GWAS implicates DRD2 (weak) but not the specific combination target; primarily pharmacology
2021,CDER,pafolacianine,Cytalux,On Target Labs,small_molecule,folate receptor,To help identify ovarian cancer lesions,FALSE,FALSE,TRUE,FALSE,FALSE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-11-29; nda_bla=214907; nelson:Imaging
2021,CDER,pegcetacoplan,Empaveli,Apellis,peptide,complement C3,To treat paroxysmal nocturnal hemoglobinuria,FALSE,FALSE,,TRUE,TRUE,,T4,https://platform.opentargets.org/target/ENSG00000125730,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-05-14; nda_bla=215014; nelson:Pegcetacoplan; PIGA is causal PNH gene
2021,CDER,piflufolastat F 18,Pylarify,Progenics,small_molecule,PSMA,To identify prostate-specific membrane antigen-positive lesions in prostate cancer,FALSE,FALSE,,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000086205,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-05-26; nda_bla=214793; nelson:FOLH1/PSMA used as tumor-targeting antigen; no human genetics linking gene to prostate cancer risk
2021,CDER,ponesimod,Ponvory,J&J,small_molecule,S1P receptor,To treat relapsing forms of multiple sclerosis,FALSE,FALSE,,TRUE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000170989,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-03-18; nda_bla=213498; nelson:S1PR1 not GWAS-implicated in MS as causal; functional immunomodulation
2021,CDER,ropeginterferon alfa-2b-njft,Besremi,Pharmaessentia,protein_or_enzyme,IFN alpha receptor,"To treat polycythemia vera, a blood disease that causes the overproduction of red blood cells",FALSE,FALSE,,TRUE,TRUE,,T4,https://platform.opentargets.org/target/ENSG00000142166,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-11-12; nda_bla=761166; nelson:JAK2 V617F drives PV; interferon acts via IFNAR not the causal gene
2021,CDER,serdexmethylphenidate and + dexmethylphenidate,Azstarys,Commave,small_molecule,dopamine/norepinephrine transporter (CNS stimulant),To treat attention deficit hyperactivity disorder,FALSE,FALSE,,FALSE,FALSE,,T4,https://www.opentargets.org/,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-03-02; nda_bla=212994; nelson:Related-trait pathway
2021,CDER,sotorasib,Lumakras,Amgen,small_molecule,KRAS G12C,To treat types of non-small cell lung cancer,FALSE,FALSE,,TRUE,TRUE,TRUE,T0,https://platform.opentargets.org/target/ENSG00000133703,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-05-28; nda_bla=214665; nelson:Sotorasib/adagrasib; somatic KRAS G12C
2021,CDER,tepotinib,Tepmetko,EMD Serono,small_molecule,MET,To treat non-small cell lung cancer,FALSE,FALSE,,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000105976,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-02-03; nda_bla=214096; nelson:Somatic MET alterations drive tumor; germline evidence not causal
2021,CDER,tezepelumab-ekko,Tezspire,AstraZeneca/Amgen,mAb,TSLP,To treat severe asthma as an add-on maintenance therapy,FALSE,FALSE,,TRUE,TRUE,,T2,https://platform.opentargets.org/target/ENSG00000145777,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-12-17; nda_bla=761224; nelson:TSLP GWAS locus for asthma; tezepelumab supports T2 evidence
2021,CDER,tisotumab vedotin-tftv,Tivdak,Seagen/Genmab,ADC,tissue factor,To treat recurrent or metastatic cervical cancer with disease progression on or after chemotherapy,FALSE,FALSE,,TRUE,TRUE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-09-20; nda_bla=761208; nelson:ADC antigen
2021,CDER,tivozanib,Fotivda,Aveo,small_molecule,VEGFR,To treat renal cell carcinoma,FALSE,FALSE,,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000037280,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-03-10; nda_bla=212904; nelson:No human genetics linking VEGFR to thyroid cancer risk; angiogenesis mechanism
2021,CDER,tralokinumab-ldrm,Adbry,LEO Pharma,mAb,IL-13,To treat moderate-to-severe atopic dermatitis,FALSE,FALSE,,TRUE,TRUE,,T2,https://platform.opentargets.org/target/ENSG00000169194,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-12-27; nda_bla=761180; nelson:Tralokinumab/lebrikizumab; IL13 R130Q coding variant + GWAS in AD/asthma
2021,CDER,trilacicilib,Cosela,G1 Therapeutics,small_molecule,CDK4/6,To mitigate chemotherapy-induced myelosuppression in small cell lung cancer,FALSE,FALSE,,FALSE,FALSE,,T4,https://www.opentargets.org/,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-02-12; nda_bla=214200; nelson:Related pathway; ESR1/PGR driven subtype
2021,CDER,umbralisib,Ukoniq,TG Therapeutics,small_molecule,PI3K-delta / CK1-epsilon,To treat marginal zone lymphoma and follicular lymphoma,FALSE,FALSE,,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000171608,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-02-05; nda_bla=213176; nelson:APDS caused by PIK3CD GOF (immunodef) but MZL/FL not driven by germline PIK3CD; classify as T0
2021,CDER,vericiguat,Verquvo,Merck & Co./Bayer,small_molecule,soluble guanylate cyclase (sGC),To mitigate the risk of cardiovascular death and hospitalization for chronic heart failure,FALSE,FALSE,,TRUE,FALSE,,T4,https://www.opentargets.org/,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-01-19; nda_bla=214377; nelson:Pharmacology
2021,CDER,viloxazine,Qelbree,Supernus,small_molecule,SNRI,To treat attention deficit hyperactivity disorder,FALSE,FALSE,,FALSE,FALSE,,T0,NA,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-04-02; nda_bla=211964; nelson:Viloxazine; SLC6A2 not causally linked to ADHD by common variant
2021,CDER,voclosporin,Lupkynis,Aurinia,small_molecule,calcineurin,To treat lupus nephritis,FALSE,TRUE,,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000138814,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-01-22; nda_bla=213716; nelson:Voclosporin general immunosuppressant; SLE genetics does not implicate calcineurin subunits
2021,CDER,vosoritide,Voxzogo,Biomarin,peptide,natriuretic peptide receptor B (CNP analogue),To improve growth in children five years of age and older with achondroplasia and open epiphyses,FALSE,FALSE,TRUE,TRUE,TRUE,,T1,https://www.omim.org/entry/100800,https://web.archive.org/web/20241127190832/https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,approval_date=2021-11-19; nda_bla=214938; nelson:Mendelian FGFR3 (disease gene); CNP analog opposes signaling
2020,CBER,brexucabtagene autoleucel,Tecartus,Kite Pharma / Gilead,CAR_T,CD19,Relapsed or refractory mantle cell lymphoma; adult B-ALL,,,,,,,T0,https://platform.opentargets.org/target/ENSG00000177455,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,nelson:B-cell lineage marker; CAR-T target not genetically linked to lymphoma
2020,CDER,abametapir,Xeglyze,Dr Reddy's,small_molecule,metalloproteinase,To treat head lice,FALSE,FALSE,,FALSE,FALSE,,T0,NA,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-07-24; nelson:Abametapir; louse metalloproteinase
2020,CDER,amisulpride,Barhemsys,Acacia,small_molecule,dopamine D2 receptor,To help prevent nausea and vomiting after surgery,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000149295,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-02-26; nda_bla=209510; nelson:PONV pharmacology; no genetic support
2020,CDER,ansuvimab-zykl,Ebanga,Ridgeback,mAb,Ebola glycoprotein,To treat ebola,FALSE,TRUE,,TRUE,TRUE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-12-21; nda_bla=761172; nelson:Antiviral
